stage,category,stock_id,company_name,year,quarter,statement,account,value,raw_value,market,source_url
中游,高速連接器與線束,3665,貿聯-KY,2013,1,income_statement,所得稅費用（利益）,27995,"27,995",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3665,貿聯-KY,2013,1,income_statement,繼續營業單位本期淨利（淨損）,96797,"96,797",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3665,貿聯-KY,2013,1,income_statement,停業單位損益,,--,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3665,貿聯-KY,2013,1,income_statement,合併前非屬共同控制股權損益,,--,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3665,貿聯-KY,2013,1,income_statement,本期淨利（淨損）,96797,"96,797",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3665,貿聯-KY,2013,1,income_statement,其他綜合損益（淨額）,70634,"70,634",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3665,貿聯-KY,2013,1,income_statement,合併前非屬共同控制股權綜合損益淨額,,--,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3665,貿聯-KY,2013,1,income_statement,本期綜合損益總額,167431,"167,431",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3665,貿聯-KY,2013,1,income_statement,淨利（淨損）歸屬於母公司業主,96797,"96,797",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3665,貿聯-KY,2013,1,income_statement,淨利（淨損）歸屬於共同控制下前手權益,,--,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3665,貿聯-KY,2013,1,income_statement,淨利（淨損）歸屬於非控制權益,,--,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3665,貿聯-KY,2013,1,income_statement,綜合損益總額歸屬於母公司業主,167431,"167,431",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3665,貿聯-KY,2013,1,income_statement,綜合損益總額歸屬於共同控制下前手權益,,--,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3665,貿聯-KY,2013,1,income_statement,綜合損益總額歸屬於非控制權益,,--,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3665,貿聯-KY,2013,1,income_statement,基本每股盈餘（元）,1.3,1.30,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,營業收入,1450252,"1,450,252",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,營業成本,1277767,"1,277,767",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,營業毛利（毛損）,172485,"172,485",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,未實現銷貨（損）益,,--,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,已實現銷貨（損）益,,--,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,營業毛利（毛損）淨額,172485,"172,485",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,營業費用,148945,"148,945",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,其他收益及費損淨額,,--,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,營業利益（損失）,23540,"23,540",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
